city_roundroute,flt_ym,flt_count,prev_total,exbag_rev_total,cargow_total,cargo_rev_total,mail_rev_total,pax_total,avg_loadrate,avgPaxRev
Ho Chi Minh City : Kaohsiung,2018-07,84,36459115720.0,32420397.0,85741.0,1439741648.0,0.0,10778.0,0.6958373133715188,3382734.8042308404
Ho Chi Minh City : Kaohsiung,2018-08,87,36153602200.0,18102713.0,128162.0,1650368881.0,1193190.0,10687.0,0.6692208670945426,3382951.455038832
Ho Chi Minh City : Kaohsiung,2018-09,82,33689685040.0,51995060.0,84672.0,1168149371.0,0.0,9982.0,0.6621572914556698,3375043.582448407
Ho Chi Minh City : Kaohsiung,2018-10,87,40044181110.0,56938543.0,53078.0,732285028.0,0.0,11867.0,0.7414659236496769,3374414.8571669334
Ho Chi Minh City : Kaohsiung,2018-11,81,37009426330.0,33338964.0,55270.0,658743192.0,0.0,10706.0,0.7188350009348218,3456886.4496543994
Ho Chi Minh City : Kaohsiung,2018-12,85,55683706520.0,37557547.0,45179.0,541713084.0,0.0,12609.0,0.8047837425824903,4416187.367753192
Ho Chi Minh City : Kaohsiung,2019-01,82,35720310930.0,15589740.0,108353.0,1758821265.0,39048418.0,11485.0,0.7602173813261712,3110170.738354375
Ho Chi Minh City : Kaohsiung,2019-02,71,31663962030.0,11618124.0,53706.0,770512498.0,2724658.0,10211.0,0.7808843060553237,3100965.8241112526
Ho Chi Minh City : Kaohsiung,2019-03,83,31709200330.0,27355552.0,70962.0,1026278338.0,0.0,11051.0,0.7236118386589838,2869351.219799113
Ho Chi Minh City : Kaohsiung,2019-04,79,34368829100.0,62091848.0,73707.0,1313741621.0,188824.0,11763.0,0.8080152961493936,2921774.130748959
Ho Chi Minh City : Kaohsiung,2019-05,84,48278142720.0,34836855.0,62858.0,869034289.0,0.0,13852.0,0.8982541233396143,3485283.187987294
Ho Chi Minh City : Kaohsiung,2019-06,75,34886472910.0,37490469.0,39410.0,556039867.0,47206.0,11083.0,0.7902364136853763,3147746.3601912837
Ho Chi Minh City : Kaohsiung,2019-07,85,30441358910.0,68466365.0,45173.0,508721998.0,0.0,10436.0,0.6693863329406017,2916956.583940207
Ho Chi Minh City : Kaohsiung,2019-08,81,31580088310.0,140702866.0,56964.0,603280834.0,54171209.0,11382.0,0.7642801570500642,2774564.0757336146
Ho Chi Minh City : Kaohsiung,2019-09,79,30338828030.0,201805488.0,46092.0,725215362.0,224304037.0,11254.0,0.7735091997959408,2695826.197796339
Ho Chi Minh City : Kaohsiung,2019-10,80,31083422920.0,273974335.0,69884.0,893173840.0,270692898.0,11798.0,0.8005799781188859,2634634.931344296
Ho Chi Minh City : Kaohsiung,2019-11,75,36514010420.0,232020652.0,44944.0,573241207.0,97654315.0,10125.0,0.733695652173913,3606322.0167901237
Ho Chi Minh City : Kaohsiung,2019-12,78,29559007596.0,189344637.0,42103.0,564567672.0,42270133.0,8428.0,0.5812198234751004,3507238.680113906
Ho Chi Minh City : Kuala Lumpur,2015-01,117,31176885126.4,92268893.6,128404.90000000001,2096861120.9,4136672.8000000003,20276.1,0.7216826465558841,1537617.4474578446
Ho Chi Minh City : Kuala Lumpur,2015-02,104,26577148650.0,88169183.7,119853.5,2120405946.1,2720094.0,18462.6,0.7484996215776542,1439512.7798901564
Ho Chi Minh City : Kuala Lumpur,2015-03,118,31405323955.2,119196911.47,143578.5,2191441317.0,3793413.0,22595.3,0.7982415250668324,1389905.155284506
Ho Chi Minh City : Kuala Lumpur,2015-04,110,31288222030.0,116708476.417,173273.1,2622720353.5,5096665.6,22577.1,0.8483615718042045,1385838.8380261415
Ho Chi Minh City : Kuala Lumpur,2015-05,117,36520932669.0,121728740.848,138684.0,2055583245.3,4962900.8,24761.1,0.8774281470615888,1474931.7546070248
Ho Chi Minh City : Kuala Lumpur,2015-06,111,30806940639.8,90370765.55,124272.2,1883651203.2,3448055.0,22627.8,0.8459346418934041,1361464.244858095
Ho Chi Minh City : Kuala Lumpur,2015-07,115,28089752176.2,37077219.53,165266.4,2062703524.7,3570255.0,22510.8,0.8181794361734619,1247834.4695079697
Ho Chi Minh City : Kuala Lumpur,2015-08,118,29193073254.8,43346635.800000004,115453.0,1714568155.3,4278462.5,21908.9,0.7735760659812109,1332475.5352756185
Ho Chi Minh City : Kuala Lumpur,2015-09,114,29482707729.8,36563445.1,138674.9,2014735533.2,4984952.7,22328.8,0.8151199438297241,1320389.2609455055
Ho Chi Minh City : Kuala Lumpur,2015-10,115,30075196395.4,54739766.9,163294.30000000002,2195344704.8,4081240.8000000003,24056.5,0.8674380401745531,1250190.02745204
Ho Chi Minh City : Kuala Lumpur,2015-11,91,20074273635.0,96713132.71100001,107612.7,1517528662.0,6678674.600000001,14742.0,0.673914147559949,1361706.2566137565
Ho Chi Minh City : Kuala Lumpur,2015-12,92,23330574607.6,108118943.257,103589.2,1319230136.9,4365262.2,15709.2,0.7077486690216201,1485153.5792783846
Ho Chi Minh City : Kuala Lumpur,2016-01,91,24427623045.8,98516382.64,129047.1,1502989910.5,5830597.5,17475.9,0.7906069311577432,1397789.1293610055
Ho Chi Minh City : Kuala Lumpur,2016-02,86,20699916928.6,149067871.29,109582.2,1507145456.7,6159215.4,15922.4,0.7517693556726807,1300050.0507838014
Ho Chi Minh City : Kuala Lumpur,2016-03,90,20824724154.0,133954261.48,110022.9,1529176396.8,4451124.6,16533.4,0.7574619124359704,1259554.8498191538
Ho Chi Minh City : Kuala Lumpur,2016-04,91,22901152606.8,100338676.88,143265.2,1931339629.7,5293044.9,16993.6,0.7781358491727625,1347633.9684822522
Ho Chi Minh City : Kuala Lumpur,2016-05,89,24159010558.8,92413877.582,126917.7,1900881648.9,5296736.9,17322.5,0.8087929383730953,1394660.7336585366
Ho Chi Minh City : Kuala Lumpur,2016-06,88,18571608702.4,160450358.042,103868.7,1433458816.4,6246717.100000001,15411.5,0.7301864056845063,1205048.7429776466
Ho Chi Minh City : Kuala Lumpur,2016-07,94,17746298364.6,135685967.664,156388.7,2087781077.2,7519664.100000001,16643.9,0.7310530576213209,1066234.3780363975
Ho Chi Minh City : Kuala Lumpur,2016-08,90,15369156722.4,189189668.616,107075.8,1393743923.0,6122455.3,15134.6,0.6943130594948647,1015498.0456966157
Ho Chi Minh City : Kuala Lumpur,2016-09,88,15838233676.2,244536427.20000002,126139.0,1725179943.5,5463867.5,15039.7,0.7126881220942862,1053095.0535050565
Ho Chi Minh City : Kuala Lumpur,2016-10,91,19446811659.6,245168575.6,96708.3,1172327669.5,5912903.1,17949.1,0.8205849108765427,1083442.1591946115
Ho Chi Minh City : Kuala Lumpur,2016-11,90,17244787102.4,200672737.20000002,107754.40000000001,1487944608.8,8262599.8,14528.8,0.6765381187148534,1186938.157480315
Ho Chi Minh City : Kuala Lumpur,2016-12,93,24944873423.6,201897991.1,88085.4,997119747.0,4320396.6,17595.5,0.7860197367271938,1417684.8298485407
Ho Chi Minh City : Kuala Lumpur,2017-01,83,21424150560.8,137968633.4,116912.90000000001,1416509881.8,7160203.7,15615.6,0.7837851667776509,1371971.0136530136
Ho Chi Minh City : Kuala Lumpur,2017-02,57,17494162277.8,148281712.8,110435.0,1357506351.5,6557908.5,10718.5,0.7814951979531058,1632146.501637356
Ho Chi Minh City : Kuala Lumpur,2017-03,58,15668642431.0,196877059.6,110457.1,1414922633.8,6591074.100000001,10540.4,0.7497658225185299,1486532.0510606808
Ho Chi Minh City : Kuala Lumpur,2017-04,55,16177997823.0,102443556.8,112100.3,1397137336.4,199175.6,10572.9,0.802878476492091,1530138.1667281447
Ho Chi Minh City : Kuala Lumpur,2017-05,58,19660342611.0,120910207.6,97904.3,1269374818.4,8190131.3,11804.0,0.8562162036959048,1665566.1310572687
Ho Chi Minh City : Kuala Lumpur,2017-06,57,15757267539.0,274756775.8,84652.1,1088668874.8,8271110.9,10962.9,0.8003730140505485,1437326.577730345
Ho Chi Minh City : Kuala Lumpur,2017-07,60,15113614861.8,327036762.0,118826.5,1452375619.5,362350.30000000005,11451.7,0.7943788940200847,1319770.4150300827
Ho Chi Minh City : Kuala Lumpur,2017-08,57,13764179371.8,222290351.4,72467.2,929857632.6,0.0,10389.6,0.7660859050495028,1324803.5893393392
Ho Chi Minh City : Kuala Lumpur,2017-09,60,12648855141.0,293306370.5,82018.3,1105340089.1,15147844.4,10341.5,0.7223256148811629,1223116.099308611
Ho Chi Minh City : Kuala Lumpur,2017-10,58,16341821496.0,175937737.3,85975.5,1171255593.3,10885823.0,11954.8,0.8518174873652453,1366967.3684210528
Ho Chi Minh City : Kuala Lumpur,2017-11,55,11324001416.0,276159413.4,99782.8,1315818964.2,3944712.2,8622.9,0.6545299927739325,1313247.4476104327
Ho Chi Minh City : Kuala Lumpur,2017-12,52,16813502318.6,169611588.9,64256.4,900752622.9,3649040.2,10350.6,0.8324262654911586,1624398.809595579
Ho Chi Minh City : Kuala Lumpur,2018-01,60,19675200571.0,460012165.59999996,124329.40000000001,1757643984.2,338942.5,12810.2,0.8792761273857453,1535901.1234016642
Ho Chi Minh City : Kuala Lumpur,2018-02,51,17424731233.0,316724345.6,101810.8,1396254736.5,5556493.8,10540.4,0.8645109864102978,1653137.5690675876
Ho Chi Minh City : Kuala Lumpur,2018-03,59,16062688335.2,380127793.5,120413.8,1669942986.4,1319713.2,11108.5,0.7892660676490385,1445981.755880632
Ho Chi Minh City : Kuala Lumpur,2018-04,58,19058720652.4,421241917.2,108499.3,1538277020.8,5213234.0,12741.3,0.8856394590798916,1495822.2985409654
Ho Chi Minh City : Kuala Lumpur,2018-05,60,23437914175.0,516765688.40000004,109963.1,1611362036.7,7326927.4,13092.3,0.9060261251797856,1790206.0123125808
Ho Chi Minh City : Kuala Lumpur,2018-06,57,18753337018.0,707197400.0,107784.3,1653004013.7,4322119.100000001,11507.6,0.8442575672964397,1629647.9733393583
Ho Chi Minh City : Kuala Lumpur,2018-07,59,16263653822.0,579571647.2,114799.1,1774813814.8,5468747.7,10823.8,0.7685312742600323,1502582.6255104493
Ho Chi Minh City : Kuala Lumpur,2018-08,57,13269154818.4,644237105.2,79466.4,1105473036.2,455310.7,9361.300000000001,0.6939902155452645,1417447.8777947505
Ho Chi Minh City : Kuala Lumpur,2018-09,55,15697567743.0,858003543.8,85368.4,1291096288.3,276680.30000000005,10280.4,0.773730674426394,1526941.3391502276
Ho Chi Minh City : Kuala Lumpur,2018-10,64,24814250136.0,1327825536.7,97172.4,1332960392.4,4496.7,15290.6,0.8981111505320233,1622843.4551946947
Ho Chi Minh City : Kuala Lumpur,2018-11,52,15392870701.0,1299939881.5,64564.5,970772697.7,0.0,10125.7,0.8088678662736789,1520178.4272692257
Ho Chi Minh City : Kuala Lumpur,2018-12,60,22525370816.0,505247941.9,61960.6,902593966.3,0.0,12275.9,0.8568008531849645,1834926.2225987504
Ho Chi Minh City : Kuala Lumpur,2019-01,57,20724136472.0,1010830086.5,102767.6,1459495034.4,0.0,12790.7,0.9157405910966963,1620250.3750381134
Ho Chi Minh City : Kuala Lumpur,2019-02,50,19878650922.0,483791116.9,69647.5,1078661144.6,0.0,10773.1,0.8957309808177772,1845211.7702425485
Ho Chi Minh City : Kuala Lumpur,2019-03,55,16778634839.2,663543445.5,92006.2,1241203501.2,0.0,10419.5,0.7857109111429984,1610310.9399875235
Ho Chi Minh City : Kuala Lumpur,2019-04,58,20763761135.0,727964807.7,75463.7,1079764541.7,0.0,12316.2,0.8652836209199325,1685890.2206037575
Ho Chi Minh City : Kuala Lumpur,2019-05,55,22181626480.0,626817176.7,64261.6,978594368.7,0.0,11646.7,0.8890638184482835,1904541.7568925102
Ho Chi Minh City : Kuala Lumpur,2019-06,55,18317076211.2,1366839163.3,78648.7,1177412873.0,0.0,11680.5,0.8722218253925715,1568175.6954924876
Ho Chi Minh City : Kuala Lumpur,2019-07,57,15092493741.0,1141797842.9,86693.1,1249139213.4,0.0,11100.7,0.8073641645004987,1359598.3803724088
Ho Chi Minh City : Kuala Lumpur,2019-08,57,14493583286.0,819161491.2,87821.5,1212008974.8,0.0,11224.2,0.8165292301048935,1291279.849432476
Ho Chi Minh City : Kuala Lumpur,2019-09,57,16802620302.0,815992378.5,66500.2,938424321.9,0.0,11948.3,0.8582111221148739,1406277.0688717223
Ho Chi Minh City : Kuala Lumpur,2019-10,60,19308120247.0,844036820.9,77253.8,1041247876.5,0.0,14262.300000000001,0.9222417884155836,1353787.2746331235
Ho Chi Minh City : Kuala Lumpur,2019-11,58,17628631995.0,1079121088.5,81359.2,1005241213.6,0.0,11219.0,0.8075455893019893,1571319.3684820393
Ho Chi Minh City : Kuala Lumpur,2019-12,54,12420142703.8,886556786.7,87401.6,1190783514.7,0.0,8385.0,0.6441653771829976,1481233.4768992248
Ho Chi Minh City : Melbourne,2015-01,57,105415882400.0,282531947.2,325754.0,8202789142.0,0.0,13460.0,0.8460658224508639,7831789.182763744
Ho Chi Minh City : Melbourne,2015-02,53,84735915800.0,161355085.96,240807.0,5427966320.0,0.0,11744.0,0.7971475728532197,7215251.685967303
Ho Chi Minh City : Melbourne,2015-03,44,65936114520.0,201981638.4,293845.0,6861663508.0,0.0,9188.0,0.7549641148325358,7176329.399216369
Ho Chi Minh City : Melbourne,2015-04,53,91374366390.0,520469284.4,279147.0,7040468154.0,0.0,11438.0,0.7723435948361469,7988666.409337297
Ho Chi Minh City : Melbourne,2015-05,59,119480169350.0,569361431.1,293894.0,7305392256.0,0.0,14612.0,0.8860934114948388,8176852.542430879
Ho Chi Minh City : Melbourne,2015-06,50,83905267860.0,365657407.54,263537.0,6376027823.0,0.0,11233.0,0.8048533834586467,7469533.32680495
Ho Chi Minh City : Melbourne,2015-07,54,94496562500.0,144638445.5,349282.0,8770505251.0,0.0,12386.0,0.8214668615984406,7629304.254803811
Ho Chi Minh City : Melbourne,2015-08,58,98280475700.0,205601683.5,327264.0,8215358342.0,0.0,12377.0,0.7647880477054706,7940573.29724489
Ho Chi Minh City : Melbourne,2015-09,57,100455767230.0,176573092.0,387785.0,8401477257.0,0.0,12669.0,0.795752539242844,7929257.8127713315
Ho Chi Minh City : Melbourne,2015-10,59,143507981500.0,385256548.0,487857.0,8341381604.0,0.0,14994.0,0.909118134318848,9571027.177537682
Ho Chi Minh City : Melbourne,2015-11,59,149290022860.0,650887807.9,473319.0,6673033819.0,0.0,14479.0,0.8764527845036318,10310796.523240555
Ho Chi Minh City : Melbourne,2015-12,60,127658367220.0,840621819.0,388339.0,6483448812.0,0.0,14012.0,0.834047619047619,9110645.676562946
Ho Chi Minh City : Melbourne,2016-01,58,100662524330.0,541951649.94,440987.0,8095679698.0,0.0,12900.0,0.7984674222410275,7803296.459689923
Ho Chi Minh City : Melbourne,2016-02,58,97449069250.0,442800864.65,420939.0,7946594370.0,0.0,11899.0,0.736790251490796,8189685.624842424
Ho Chi Minh City : Melbourne,2016-03,45,68347905140.0,396593702.7,393697.0,6645958358.0,0.0,9125.0,0.7271428571428571,7490181.385205479
Ho Chi Minh City : Melbourne,2016-04,52,95250297800.0,508206348.5,318614.0,5974472080.0,0.0,12265.0,0.8423763736263736,7766025.09580106
Ho Chi Minh City : Melbourne,2016-05,59,123031234700.0,590142813.26,426476.0,7271960012.0,0.0,14570.0,0.8830635911813431,8444147.886067262
Ho Chi Minh City : Melbourne,2016-06,50,80434968300.0,369349173.7,354503.0,6177376923.0,0.0,11153.0,0.7966428571428571,7211958.065094593
Ho Chi Minh City : Melbourne,2016-07,54,90123763160.0,441107001.7,402634.0,6499874374.0,0.0,12236.0,0.8092592592592593,7365459.558679307
Ho Chi Minh City : Melbourne,2016-08,57,87359849540.0,594505151.6,380051.0,7333534868.0,0.0,11737.0,0.7354010025062657,7443115.748487689
Ho Chi Minh City : Melbourne,2016-09,58,87571650050.0,853253779.5,402038.0,7238348403.0,0.0,12379.0,0.7637801400051853,7074210.360287583
Ho Chi Minh City : Melbourne,2016-10,56,132273978400.0,915455372.0,474816.0,7886607938.0,0.0,14824.0,0.8568344364584146,8922961.305990286
Ho Chi Minh City : Melbourne,2016-11,56,149840523450.0,1034856410.0,480244.0,7049800806.0,0.0,15201.0,0.8763149666889075,9857280.669034932
Ho Chi Minh City : Melbourne,2016-12,61,129176297160.0,774592481.0,494874.0,8128905419.0,0.0,13895.0,0.7449899520089635,9296602.890248291
Ho Chi Minh City : Melbourne,2017-01,57,92323875720.0,540837450.0,626213.0,11501353865.0,0.0,12325.0,0.7246708905010666,7490780.9914807305
Ho Chi Minh City : Melbourne,2017-02,55,104267170970.0,391844274.0,538509.0,8826829508.0,0.0,14004.0,0.818707980122771,7445527.775635533
Ho Chi Minh City : Melbourne,2017-03,45,66976867000.0,648692676.0,493373.0,7654939000.0,0.0,9946.0,0.7299609088751718,6734050.573094712
Ho Chi Minh City : Melbourne,2017-04,51,86126585960.0,658618860.0,483000.0,8761955658.0,0.0,11425.0,0.8130179290248265,7538432.031509846
Ho Chi Minh City : Melbourne,2017-05,56,119274504600.0,697347799.0,477523.0,7352027227.0,0.0,13797.0,0.8952865307176218,8644959.38247445
Ho Chi Minh City : Melbourne,2017-06,46,71385238440.0,601998832.0,515916.0,8379754992.0,0.0,9915.0,0.7866550301491589,7199721.476550681
Ho Chi Minh City : Melbourne,2017-07,55,89225579760.0,712555393.0,536106.0,9530662758.0,0.0,12110.0,0.8002517725427106,7367925.661436829
Ho Chi Minh City : Melbourne,2017-08,59,97388854360.0,405543114.0,602233.0,11006126461.0,0.0,12703.0,0.775710046849149,7666602.720617177
Ho Chi Minh City : Melbourne,2017-09,57,88228831860.0,675611408.0,603638.0,11162610794.0,0.0,12598.0,0.8066333717505442,7003399.89363391
Ho Chi Minh City : Melbourne,2017-10,59,137250727900.0,863088240.0,628470.0,10849877000.0,0.0,14254.0,0.8779738190549575,9628927.17132033
Ho Chi Minh City : Melbourne,2017-11,57,141932751200.0,942145451.0,672381.0,10593857190.0,55839884.0,13162.0,0.8358211874418131,10783524.631514966
Ho Chi Minh City : Melbourne,2017-12,59,135452808100.0,991345877.0,602580.0,11070177283.0,237496468.0,14664.0,0.9070889521217369,9237098.206492089
Ho Chi Minh City : Melbourne,2018-01,59,116025496200.0,505706506.0,568538.0,11155247358.0,350535482.0,14589.0,0.9024495855499196,7952943.738433066
Ho Chi Minh City : Melbourne,2018-02,55,101640001350.0,348387764.0,506596.0,9969711237.0,0.0,13175.0,0.8742534837425348,7714611.108159393
Ho Chi Minh City : Melbourne,2018-03,55,76986337690.0,462524093.0,590107.0,10904088131.0,0.0,11376.0,0.7511904787305543,6767434.747714487
Ho Chi Minh City : Melbourne,2018-04,59,107332303200.0,623721349.0,654799.0,11597579594.0,310234.0,13826.0,0.8523080276854325,7763077.043251844
Ho Chi Minh City : Melbourne,2018-05,57,122710639200.0,573892707.0,601709.0,10609970860.0,0.0,14164.0,0.9018782447323286,8663558.260378424
Ho Chi Minh City : Melbourne,2018-06,56,91885851670.0,556353346.0,625063.0,11326661505.0,0.0,12644.0,0.740281030444965,7267150.559158494
Ho Chi Minh City : Melbourne,2018-07,58,94591288300.0,551272376.0,673155.0,11681578486.0,0.0,13220.0,0.7473148671565857,7155165.529500756
Ho Chi Minh City : Melbourne,2018-08,60,100101330680.0,714163109.0,758227.0,13138461142.0,0.0,13655.0,0.7461748633879781,7330745.564262175
Ho Chi Minh City : Melbourne,2018-09,59,93288579700.0,922549389.0,775401.0,13005405949.0,3553528.0,13548.0,0.7528757988330091,6885782.381163271
Ho Chi Minh City : Melbourne,2018-10,61,158778391600.0,769484625.0,803288.0,11704338580.0,637252.0,15888.0,0.8539639881752217,9993604.70795569
Ho Chi Minh City : Melbourne,2018-11,55,156355810500.0,885114918.0,696981.0,10584535860.0,17560628.0,14299.0,0.8523994038748137,10934737.429190852
Ho Chi Minh City : Melbourne,2018-12,59,141888795440.0,949872014.0,564370.0,9341675680.0,135501793.0,15171.0,0.8430675187552098,9352633.0129853
Ho Chi Minh City : Melbourne,2019-01,55,94627374300.0,557194122.0,652450.0,10992423893.0,791565802.0,13168.0,0.7849776453055142,7186161.474787363
Ho Chi Minh City : Melbourne,2019-02,54,118446329100.0,405594545.0,576922.0,11490625916.0,923357783.0,14241.0,0.8646630236794172,8317276.111228144
Ho Chi Minh City : Melbourne,2019-03,55,94568257560.0,449882121.0,715121.0,12066257054.0,804528957.0,13186.0,0.7860506706408346,7171868.463521917
Ho Chi Minh City : Melbourne,2019-04,53,108831780200.0,427861038.0,553152.0,9829630898.0,525835700.0,13879.0,0.8585833591091865,7841471.301967001
Ho Chi Minh City : Melbourne,2019-05,58,148058049600.0,588337355.0,629828.0,10985695031.0,466638972.0,16390.0,0.926512153759186,9033438.047589993
Ho Chi Minh City : Melbourne,2019-06,49,94196321700.0,356679019.0,642435.0,10017154214.0,358350297.0,12921.0,0.8645700903312143,7290172.718829812
Ho Chi Minh City : Melbourne,2019-07,58,111187572800.0,353724561.0,655326.0,10822970580.0,262782519.0,14453.0,0.901277681728718,7693044.544385249
Ho Chi Minh City : Melbourne,2019-08,55,107243409100.0,221798270.0,598280.0,10529584899.0,197821558.0,13419.0,0.8745613367128265,7991907.675683732
Ho Chi Minh City : Melbourne,2019-09,48,88385651900.0,255383185.0,704115.0,10745552896.0,103911533.0,11922.0,0.8143442622950819,7413659.780238215
Ho Chi Minh City : Melbourne,2019-10,55,144938833300.0,288440633.0,735320.0,11102483032.0,118570520.0,14525.0,0.8658718330849479,9978577.163511187
Ho Chi Minh City : Melbourne,2019-11,58,175833966800.0,1042072279.0,709410.0,10649506584.0,140275747.0,15506.0,0.8765404183154325,11339737.314587902
Ho Chi Minh City : Melbourne,2019-12,57,120069977380.0,951443064.0,705455.0,11881280776.0,20093942.0,12742.0,0.7329306873741732,9423165.702401508
Ho Chi Minh City : Nagoya,2015-01,24,13124108286.0,12771709.8,1376.4,82166587.8,0.0,2206.7999999999997,0.8559966605782181,5947121.753670474
Ho Chi Minh City : Nagoya,2015-02,23,9536234112.0,20208190.8,3771.6,203515234.8,0.0,1779.0,0.7242305813385442,5360446.381112984
Ho Chi Minh City : Nagoya,2015-03,24,8939956410.0,16822140.0,6541.2,324406640.4,0.0,1648.2,0.6430243445692884,5424072.570076447
Ho Chi Minh City : Nagoya,2015-04,25,9141335886.0,24181790.4,6060.0,351882569.4,0.0,1859.3999999999999,0.6906758177893397,4916282.610519523
Ho Chi Minh City : Nagoya,2015-05,28,11328903762.0,44785134.6,4920.599999999999,309772219.8,0.0,2226.6,0.7445826645264848,5087983.365669631
Ho Chi Minh City : Nagoya,2015-06,30,15390153288.0,26445495.6,2247.0,137214470.4,0.0,2681.4,0.8368913857677903,5739596.213918102
Ho Chi Minh City : Nagoya,2015-07,35,15369033108.0,38236251.0,3700.7999999999997,189840346.20000002,0.0,2796.0,0.7479935794542536,5496792.957081545
Ho Chi Minh City : Nagoya,2015-08,33,14302228482.0,17253356.4,2218.8,154926769.2,0.0,2731.2,0.7706005088802453,5236609.725395431
Ho Chi Minh City : Nagoya,2015-09,33,15056160372.0,30986318.4,3629.4,227261890.8,0.0,2797.2,0.7883626769717432,5382582.715572716
Ho Chi Minh City : Nagoya,2015-10,33,15349585062.0,26343763.8,6247.2,343260895.8,0.0,2803.2,0.7953694245829077,5475736.6802226035
Ho Chi Minh City : Nagoya,2015-11,34,15946474554.0,42698292.0,2914.7999999999997,151866626.4,27228738.288,2965.8,0.8151976349895113,5376786.888529233
Ho Chi Minh City : Nagoya,2015-12,35,18034340448.0,40727379.6,1222.8,59436035.4,22765767.599999998,3302.4,0.8834670947030497,5460980.029069767
Ho Chi Minh City : Nagoya,2016-01,35,17073232176.0,51139896.0,657.0,29999898.6,21918512.904,3047.4,0.8152487961476725,5602556.9915337665
Ho Chi Minh City : Nagoya,2016-02,29,13317372138.0,95707603.08,1083.6000000000001,57115740.6,20007787.956,2450.4,0.7911662146454862,5434774.786973556
Ho Chi Minh City : Nagoya,2016-03,34,13008567654.0,98723206.2,2512.8,128613109.8,26270698.14,2440.8,0.6721744877726372,5329632.765486726
Ho Chi Minh City : Nagoya,2016-04,33,12239773056.0,79919177.1,3388.2,169241452.79999998,21076590.966,2608.7999999999997,0.7402110997616616,4691725.335786569
Ho Chi Minh City : Nagoya,2016-05,36,15492776316.0,78348605.7,5429.4,202675254.0,23710725.509999998,3074.4,0.7996254681647941,5039284.516003123
Ho Chi Minh City : Nagoya,2016-06,30,16723899294.0,99741414.24,1191.6,57697994.4,24442375.8,2757.6,0.8606741573033708,6064657.417319409
Ho Chi Minh City : Nagoya,2016-07,34,15712663932.0,87207721.08,1444.8,80262937.8,2150748.0,2980.7999999999997,0.8208856576338401,5271290.905797102
Ho Chi Minh City : Nagoya,2016-08,31,13327968612.0,88136665.8,2083.2,97983270.6,0.0,2593.8,0.7834360275462124,5138394.869303724
Ho Chi Minh City : Nagoya,2016-09,32,15921706806.0,59866287.6,1427.4,83030487.0,30891228.0,2766.0,0.8093398876404494,5756220.826464208
Ho Chi Minh City : Nagoya,2016-10,32,13346174892.0,71094595.2,3242.4,175725461.4,0.0,2498.4,0.7310393258426966,5341888.76560999
Ho Chi Minh City : Nagoya,2016-11,36,16411382718.0,66312258.6,1755.0,61226007.0,21140892.0,2983.2,0.7409730555252536,5501268.006838295
Ho Chi Minh City : Nagoya,2016-12,40,21238838178.0,89108971.8,3526.8,144571272.0,29768130.0,3471.0,0.8125,6118939.261884184
Ho Chi Minh City : Nagoya,2017-01,42,21961415634.0,25998528.0,6189.6,238836030.0,32775481.8,3510.0,0.7825040128410915,6256813.570940171
Ho Chi Minh City : Nagoya,2017-02,38,20694168738.0,163669806.0,3079.2,149591236.79999998,0.0,3239.4,0.7981963335304553,6388272.130024078
Ho Chi Minh City : Nagoya,2017-03,42,18475230414.0,161165809.2,2100.0,97292431.2,37026974.4,3212.4,0.7161583734617443,5751223.513261113
Ho Chi Minh City : Nagoya,2017-04,40,17171261220.0,112171411.2,3223.2,162700127.4,0.0,3230.4,0.7561797752808989,5315521.675334324
Ho Chi Minh City : Nagoya,2017-05,42,18956659014.0,108730692.6,5141.4,260354549.4,45942321.6,3615.0,0.805912252541466,5243889.077178423
Ho Chi Minh City : Nagoya,2017-06,38,22341224418.0,108843340.2,2717.4,167325003.0,37191727.2,3524.4,0.868421052631579,6339014.98638066
Ho Chi Minh City : Nagoya,2017-07,40,18136977516.0,167758128.6,4327.8,236736420.6,43288311.0,3386.4,0.7926966292134832,5355828.465627215
Ho Chi Minh City : Nagoya,2017-08,42,18007671582.0,136471918.8,5901.0,283778233.8,40351855.8,3480.6,0.7759497057249867,5173726.2489225995
Ho Chi Minh City : Nagoya,2017-09,55,26823630972.0,29558383.8,7125.0,364193589.6,47614797.6,4852.8,0.8261491317671094,5527454.453511375
Ho Chi Minh City : Nagoya,2017-10,59,27451488504.0,115301818.8,5686.8,304433025.0,51631940.4,4991.4,0.7921348314606742,5499757.283327323
Ho Chi Minh City : Nagoya,2017-11,59,30423260442.0,115830496.2,2595.6,127973924.4,43545461.4,5160.0,0.8188916396876785,5895980.705813954
Ho Chi Minh City : Nagoya,2017-12,60,32785669632.0,24515942.4,4423.8,225274030.79999998,45513468.0,5457.0,0.8515917602996255,6008002.498075866
Ho Chi Minh City : Nagoya,2018-01,53,32589998598.0,43393194.0,6268.8,322816107.59999996,39638287.8,4817.4,0.8510705957176171,6765059.699838088
Ho Chi Minh City : Nagoya,2018-02,49,28816605606.0,188204971.8,6427.2,312952761.6,14683806.0,4137.0,0.7905296950240771,6965580.277012328
Ho Chi Minh City : Nagoya,2018-03,56,25353434022.0,134677950.0,8935.199999999999,434699038.8,28586044.2,4123.2,0.6894060995184591,6148970.222642608
Ho Chi Minh City : Nagoya,2018-04,58,27697202562.0,139935381.0,8794.8,479351935.8,43695075.0,4746.599999999999,0.766272762495157,5835166.763999495
